Accident_ID,City,Condition,Severity,Day_of_Week,Hour,Injuries,Fatalities
4314,Chicago,Thunderstorm,4,Wednesday,1,1,0
4315,Phoenix,Clear,3,Friday,20,3,0
4316,Los Angeles,Fog,1,Wednesday,23,2,0
4317,Chicago,Rain,1,Tuesday,4,1,0
4318,Phoenix,Thunderstorm,3,Thursday,16,1,0
4319,Chicago,Fog,2,Tuesday,18,1,0
4320,Chicago,Rain,2,Wednesday,4,3,0
4321,Phoenix,Fog,1,Tuesday,22,3,1
4322,Phoenix,Thunderstorm,2,Monday,20,4,0
4323,New York,Fog,4,Tuesday,13,3,0
4324,Chicago,Snow,1,Saturday,9,3,0
4325,Houston,Thunderstorm,2,Monday,20,3,0
4326,Chicago,Fog,1,Saturday,6,1,0
4327,Chicago,Clear,3,Sunday,7,1,0
4328,Phoenix,Fog,3,Sunday,7,3,0
4329,Chicago,Snow,1,Tuesday,6,0,0
4330,Chicago,Rain,1,Monday,12,1,0
4331,Houston,Rain,1,Monday,13,2,0
4332,Phoenix,Rain,2,Sunday,18,3,0
4333,Chicago,Clear,2,Tuesday,10,0,0
4334,Los Angeles,Snow,4,Friday,1,1,0
4335,New York,Thunderstorm,2,Thursday,16,1,0
4336,Houston,Rain,1,Thursday,5,2,0
4337,Chicago,Snow,3,Thursday,8,2,0
4338,Los Angeles,Fog,2,Monday,18,1,0
4339,Chicago,Clear,2,Sunday,4,0,0
4340,Chicago,Snow,1,Thursday,8,1,0
4341,Phoenix,Snow,1,Sunday,6,1,0
4342,Phoenix,Thunderstorm,4,Monday,3,3,0
4343,Phoenix,Snow,2,Sunday,17,2,0
4344,Los Angeles,Thunderstorm,1,Friday,17,4,0
4345,Chicago,Clear,2,Tuesday,19,3,0
4346,New York,Clear,4,Sunday,16,1,0
4347,Houston,Fog,1,Sunday,3,3,0
4348,Phoenix,Thunderstorm,2,Tuesday,21,4,0
4349,Phoenix,Thunderstorm,4,Monday,15,0,0
4350,Chicago,Rain,1,Monday,21,2,0
4351,Chicago,Rain,3,Sunday,22,3,0
4352,Los Angeles,Fog,2,Friday,4,3,0
4353,Los Angeles,Clear,2,Thursday,8,3,0
4354,Phoenix,Rain,1,Friday,1,2,1
4355,Chicago,Snow,1,Tuesday,1,3,0
4356,New York,Clear,2,Tuesday,3,4,0
4357,Houston,Snow,1,Saturday,19,4,0
4358,Chicago,Thunderstorm,2,Thursday,19,0,1
4359,Chicago,Clear,1,Sunday,16,2,0
4360,Los Angeles,Fog,1,Tuesday,19,3,0
4361,Houston,Thunderstorm,4,Saturday,20,1,0
4362,Phoenix,Thunderstorm,2,Monday,18,1,0
4363,Chicago,Snow,4,Tuesday,2,2,0
4364,Phoenix,Thunderstorm,1,Wednesday,4,1,0
4365,Chicago,Rain,2,Thursday,9,2,0
4366,Phoenix,Clear,1,Saturday,5,2,0
4367,Houston,Rain,3,Thursday,2,2,0
4368,Los Angeles,Snow,3,Thursday,16,2,0
4369,Houston,Snow,1,Wednesday,9,2,0
4370,New York,Clear,4,Friday,23,1,0
4371,Los Angeles,Thunderstorm,1,Monday,11,3,0
4372,Houston,Fog,2,Thursday,0,2,0
4373,New York,Snow,4,Tuesday,17,2,0
4374,Chicago,Clear,3,Monday,18,0,0
4375,Chicago,Fog,4,Tuesday,21,3,0
4376,Phoenix,Thunderstorm,1,Monday,19,2,0
4377,Los Angeles,Snow,1,Sunday,3,2,0
4378,Chicago,Clear,1,Monday,14,0,0
4379,Los Angeles,Clear,2,Saturday,8,3,0
4380,Chicago,Clear,3,Tuesday,5,1,0
4381,Phoenix,Snow,1,Tuesday,11,0,0
4382,Houston,Fog,2,Sunday,17,2,0
4383,Phoenix,Clear,1,Monday,22,0,0
4384,New York,Thunderstorm,1,Thursday,14,0,0
4385,Chicago,Clear,2,Tuesday,18,3,0
4386,New York,Fog,2,Sunday,8,4,0
4387,New York,Snow,3,Wednesday,21,2,0
4388,Los Angeles,Clear,1,Wednesday,23,3,0
4389,Chicago,Clear,3,Monday,12,2,0
4390,New York,Thunderstorm,1,Friday,15,2,0
4391,Houston,Thunderstorm,1,Monday,12,3,0
4392,New York,Clear,2,Sunday,0,0,0
4393,Houston,Clear,3,Monday,17,2,1
4394,Los Angeles,Thunderstorm,1,Thursday,21,1,0
4395,New York,Fog,1,Thursday,2,1,0
4396,Phoenix,Rain,2,Saturday,16,0,0
4397,Los Angeles,Rain,1,Sunday,21,3,0
4398,Houston,Clear,3,Friday,4,0,0
4399,Los Angeles,Thunderstorm,3,Sunday,5,2,0
4400,New York,Snow,1,Sunday,20,1,0
4401,Chicago,Snow,2,Friday,16,2,0
4402,Chicago,Rain,3,Sunday,16,1,0
4403,Houston,Fog,1,Friday,0,2,1
4404,Houston,Rain,2,Friday,6,0,0
4405,Chicago,Clear,1,Friday,21,2,0
4406,Houston,Fog,2,Sunday,15,2,0
4407,Los Angeles,Snow,1,Sunday,4,2,0
4408,Phoenix,Thunderstorm,3,Monday,15,6,1
4409,Phoenix,Thunderstorm,1,Sunday,3,0,0
4410,Los Angeles,Clear,1,Monday,10,4,0
4411,Phoenix,Rain,3,Saturday,13,1,0
4412,New York,Clear,1,Wednesday,12,2,0
4413,Los Angeles,Thunderstorm,1,Wednesday,23,5,0
4414,Houston,Snow,1,Saturday,7,1,0
4415,Los Angeles,Thunderstorm,1,Saturday,20,2,0
4416,Chicago,Fog,4,Tuesday,19,0,0
4417,Houston,Thunderstorm,3,Monday,14,3,0
4418,Chicago,Thunderstorm,1,Friday,17,2,0
4419,Houston,Fog,3,Tuesday,6,2,0
4420,Phoenix,Rain,2,Thursday,20,5,0
4421,Los Angeles,Thunderstorm,4,Monday,18,4,0
4422,New York,Clear,1,Sunday,8,0,0
4423,Houston,Thunderstorm,2,Saturday,10,1,0
4424,Houston,Clear,2,Wednesday,9,1,0
4425,Chicago,Fog,2,Monday,13,6,0
4426,Phoenix,Thunderstorm,2,Saturday,15,1,0
4427,Chicago,Fog,1,Monday,7,2,0
4428,Chicago,Fog,3,Sunday,0,2,0
4429,Phoenix,Rain,2,Monday,11,1,1
4430,New York,Thunderstorm,4,Sunday,2,2,0
4431,Chicago,Clear,1,Monday,1,3,0
4432,Chicago,Clear,2,Thursday,15,2,0
4433,Houston,Thunderstorm,4,Wednesday,3,2,0
4434,Phoenix,Rain,2,Monday,1,2,0
4435,Los Angeles,Rain,3,Saturday,11,4,1
4436,New York,Rain,3,Thursday,23,1,0
4437,New York,Clear,1,Tuesday,16,0,0
4438,Phoenix,Fog,2,Monday,19,2,1
4439,Houston,Rain,1,Sunday,20,1,0
4440,Houston,Clear,2,Thursday,9,4,0
4441,Phoenix,Clear,1,Friday,19,3,0
4442,Houston,Fog,3,Tuesday,7,3,0
4443,New York,Thunderstorm,2,Wednesday,17,5,0
4444,New York,Thunderstorm,2,Monday,17,2,1
4445,Los Angeles,Rain,1,Monday,17,0,0
4446,Phoenix,Rain,4,Thursday,1,2,0
4447,Chicago,Fog,1,Wednesday,11,1,0
4448,Chicago,Rain,1,Friday,9,2,0
4449,Los Angeles,Fog,1,Tuesday,7,2,0
4450,Los Angeles,Clear,4,Saturday,18,0,0
4451,Houston,Rain,4,Wednesday,9,3,0
4452,Los Angeles,Clear,2,Monday,10,3,0
4453,Los Angeles,Snow,3,Thursday,13,1,0
4454,Chicago,Fog,1,Friday,14,4,0
4455,Houston,Snow,4,Thursday,23,2,0
4456,Los Angeles,Rain,1,Tuesday,22,2,0
4457,Los Angeles,Clear,1,Sunday,9,1,0
4458,Houston,Rain,1,Sunday,3,1,0
4459,Phoenix,Snow,2,Wednesday,6,2,1
4460,Houston,Rain,3,Thursday,10,1,0
4461,Chicago,Thunderstorm,1,Saturday,23,4,0
4462,Phoenix,Snow,4,Saturday,21,2,0
4463,New York,Rain,2,Sunday,21,3,0
4464,Houston,Clear,1,Sunday,2,2,0
4465,Chicago,Rain,2,Thursday,4,3,0
4466,Phoenix,Clear,2,Monday,1,1,0
4467,Houston,Thunderstorm,3,Thursday,11,1,0
4468,Los Angeles,Rain,2,Friday,20,1,0
4469,Houston,Thunderstorm,2,Wednesday,4,3,0
4470,New York,Snow,1,Tuesday,6,4,0
4471,Houston,Clear,2,Saturday,3,0,0
4472,Phoenix,Snow,4,Thursday,10,1,0
4473,Phoenix,Clear,1,Friday,21,1,0
4474,Houston,Thunderstorm,3,Sunday,8,2,0
4475,Phoenix,Fog,2,Saturday,3,0,0
4476,Los Angeles,Rain,1,Saturday,21,3,0
4477,Houston,Thunderstorm,4,Tuesday,8,1,0
4478,Los Angeles,Clear,2,Saturday,11,1,0
4479,Los Angeles,Clear,1,Friday,15,1,0
4480,Chicago,Clear,1,Saturday,0,2,1
4481,Houston,Clear,1,Saturday,7,3,0
4482,Phoenix,Rain,3,Thursday,0,3,0
4483,Los Angeles,Snow,2,Thursday,19,1,0
4484,Chicago,Fog,4,Sunday,18,2,0
4485,Houston,Rain,1,Wednesday,3,1,0
4486,Houston,Clear,1,Monday,13,3,0
4487,New York,Rain,1,Friday,22,0,0
4488,New York,Thunderstorm,2,Monday,13,1,0
4489,Los Angeles,Clear,4,Monday,8,2,0
4490,New York,Fog,2,Saturday,8,0,0
4491,Los Angeles,Clear,1,Sunday,16,3,0
4492,Phoenix,Fog,3,Tuesday,14,1,0
4493,Los Angeles,Fog,3,Tuesday,9,2,0
4494,New York,Snow,1,Saturday,16,0,0
4495,Phoenix,Snow,3,Sunday,8,1,0
4496,New York,Rain,1,Friday,3,2,0
4497,Los Angeles,Rain,1,Monday,13,1,0
4498,Chicago,Fog,1,Wednesday,2,3,0
4499,Houston,Clear,2,Sunday,20,2,0
4500,New York,Thunderstorm,2,Monday,11,2,0
4501,Los Angeles,Thunderstorm,1,Tuesday,21,1,0
4502,Phoenix,Clear,1,Monday,0,2,0
4503,New York,Clear,3,Thursday,0,0,0
4504,New York,Snow,4,Thursday,12,2,0
4505,Houston,Thunderstorm,3,Wednesday,13,1,0
4506,Los Angeles,Fog,1,Friday,15,1,0
4507,Chicago,Rain,1,Monday,6,1,0
4508,Phoenix,Snow,1,Thursday,9,4,0
4509,Los Angeles,Thunderstorm,1,Friday,14,4,0
4510,Phoenix,Clear,2,Sunday,7,1,0
4511,New York,Thunderstorm,2,Sunday,10,1,0
4512,Houston,Fog,3,Thursday,23,1,0
4513,Houston,Snow,2,Friday,13,3,0
4514,Chicago,Clear,1,Friday,12,3,0
4515,Houston,Fog,1,Thursday,22,1,0
4516,New York,Rain,2,Saturday,12,3,1
4517,Chicago,Snow,1,Tuesday,8,2,0
4518,Los Angeles,Fog,1,Friday,16,0,0
4519,Houston,Fog,1,Sunday,17,1,0
4520,Chicago,Clear,1,Saturday,18,2,0
4521,New York,Rain,1,Monday,12,3,0
4522,Phoenix,Fog,3,Saturday,11,1,0
4523,Phoenix,Snow,3,Thursday,20,4,0
4524,New York,Fog,1,Saturday,19,1,0
4525,New York,Thunderstorm,1,Tuesday,19,2,1
4526,Phoenix,Snow,3,Thursday,7,2,0
4527,Chicago,Snow,1,Wednesday,23,1,0
4528,Phoenix,Fog,1,Monday,10,4,0
4529,New York,Clear,1,Sunday,6,3,0
4530,Houston,Snow,1,Wednesday,0,1,0
4531,Los Angeles,Thunderstorm,3,Saturday,9,1,0
4532,Houston,Clear,3,Friday,14,1,1
4533,Houston,Clear,1,Saturday,3,3,0
4534,New York,Clear,1,Sunday,0,1,0
4535,Phoenix,Snow,1,Sunday,10,0,0
4536,Chicago,Clear,1,Friday,4,1,0
4537,Houston,Fog,4,Wednesday,18,3,0
4538,Phoenix,Clear,2,Wednesday,18,1,0
4539,Chicago,Thunderstorm,2,Friday,3,1,0
4540,Houston,Rain,3,Tuesday,1,1,0
4541,Chicago,Thunderstorm,3,Monday,6,3,0
4542,Phoenix,Snow,3,Thursday,12,2,0
4543,Los Angeles,Clear,1,Wednesday,19,2,0
4544,Phoenix,Clear,1,Monday,20,4,0
4545,New York,Fog,2,Thursday,11,3,0
4546,Chicago,Clear,1,Saturday,1,5,0
4547,Los Angeles,Thunderstorm,4,Thursday,21,5,0
4548,Chicago,Snow,2,Wednesday,8,3,0
4549,Chicago,Rain,4,Tuesday,15,2,0
4550,Houston,Clear,1,Tuesday,7,5,0
4551,New York,Rain,3,Monday,23,5,0
4552,Chicago,Clear,1,Saturday,17,2,0
4553,Phoenix,Snow,4,Monday,3,1,0
4554,Phoenix,Thunderstorm,1,Friday,23,0,0
4555,Houston,Snow,2,Tuesday,10,4,0
4556,New York,Rain,3,Monday,16,2,0
4557,New York,Clear,2,Friday,7,2,0
4558,Phoenix,Rain,2,Saturday,18,1,0
4559,Los Angeles,Thunderstorm,4,Sunday,7,2,0
4560,Houston,Snow,2,Thursday,5,3,0
4561,Houston,Rain,2,Monday,22,1,0
4562,Phoenix,Rain,1,Friday,1,2,0
4563,Phoenix,Thunderstorm,3,Tuesday,14,4,0
4564,Los Angeles,Clear,2,Thursday,0,2,1
4565,Los Angeles,Rain,2,Monday,5,3,0
4566,New York,Thunderstorm,1,Tuesday,18,3,0
4567,Houston,Clear,2,Sunday,3,4,0
4568,Houston,Clear,1,Thursday,12,1,0
4569,Phoenix,Snow,1,Wednesday,14,2,0
4570,New York,Thunderstorm,2,Tuesday,8,1,0
4571,Houston,Clear,1,Wednesday,2,3,0
4572,New York,Snow,1,Saturday,1,3,0
4573,New York,Fog,2,Monday,15,1,0
4574,Phoenix,Thunderstorm,1,Sunday,17,0,0
4575,New York,Fog,1,Friday,17,2,1
4576,Los Angeles,Clear,1,Monday,5,1,0
4577,Los Angeles,Thunderstorm,2,Tuesday,17,1,0
4578,Chicago,Snow,2,Wednesday,10,1,0
4579,Phoenix,Clear,3,Wednesday,6,1,0
4580,Chicago,Thunderstorm,1,Thursday,22,2,0
4581,Los Angeles,Thunderstorm,1,Monday,22,1,0
4582,Chicago,Fog,1,Monday,13,2,0
4583,Phoenix,Clear,2,Tuesday,17,5,0
4584,Phoenix,Snow,4,Wednesday,6,4,0
4585,New York,Snow,1,Tuesday,9,1,0
4586,Houston,Clear,1,Tuesday,7,0,0
4587,New York,Clear,1,Saturday,23,5,0
4588,Phoenix,Rain,2,Wednesday,13,3,0
4589,Los Angeles,Fog,2,Tuesday,17,4,0
4590,Los Angeles,Clear,2,Wednesday,4,0,0
4591,New York,Clear,3,Tuesday,13,3,0
4592,Phoenix,Rain,2,Friday,21,2,1
4593,Los Angeles,Rain,1,Tuesday,21,3,0
4594,Phoenix,Thunderstorm,1,Tuesday,21,5,0
4595,Los Angeles,Snow,2,Sunday,9,1,0
4596,Phoenix,Fog,2,Friday,14,1,0
4597,Chicago,Thunderstorm,2,Monday,5,3,0
4598,Phoenix,Clear,2,Wednesday,8,1,0
4599,Phoenix,Rain,2,Sunday,9,1,0
4600,New York,Snow,3,Thursday,22,3,0
4601,Chicago,Thunderstorm,2,Friday,16,1,0
4602,Houston,Snow,3,Sunday,0,3,1
4603,New York,Rain,1,Monday,13,1,1
4604,Houston,Thunderstorm,2,Tuesday,3,2,1
4605,Los Angeles,Thunderstorm,4,Saturday,1,0,0
4606,Houston,Snow,1,Monday,2,1,0
4607,Phoenix,Rain,3,Friday,6,2,0
4608,Houston,Clear,3,Saturday,22,3,0
4609,New York,Thunderstorm,1,Tuesday,13,1,0
4610,New York,Clear,2,Monday,11,1,0
4611,Houston,Rain,1,Thursday,18,3,0
4612,New York,Thunderstorm,4,Wednesday,17,4,0
4613,New York,Thunderstorm,3,Wednesday,14,1,0
4614,Houston,Clear,1,Friday,0,6,1
4615,Chicago,Fog,1,Sunday,2,1,0
4616,Chicago,Clear,2,Tuesday,14,3,0
4617,Los Angeles,Clear,1,Tuesday,3,2,0
4618,New York,Fog,1,Wednesday,14,1,0
4619,Houston,Rain,2,Monday,9,0,1
4620,New York,Rain,1,Tuesday,5,1,0
4621,Phoenix,Thunderstorm,1,Thursday,12,1,0
4622,New York,Snow,3,Thursday,6,1,0
4623,New York,Snow,4,Tuesday,21,2,0
4624,Chicago,Thunderstorm,3,Tuesday,0,6,0
4625,Houston,Snow,3,Wednesday,21,2,0
4626,New York,Clear,1,Friday,10,3,1
4627,Chicago,Clear,1,Wednesday,13,2,0
4628,Los Angeles,Fog,1,Friday,5,5,0
4629,Chicago,Fog,3,Thursday,4,0,0
4630,Chicago,Thunderstorm,4,Friday,18,1,0
4631,Chicago,Thunderstorm,3,Wednesday,18,3,0
4632,New York,Thunderstorm,3,Tuesday,12,3,0
4633,New York,Clear,2,Friday,6,1,0
4634,Los Angeles,Snow,1,Wednesday,7,0,0
4635,Phoenix,Thunderstorm,2,Thursday,13,1,0
4636,Phoenix,Thunderstorm,1,Saturday,18,4,0
4637,Phoenix,Clear,1,Friday,18,2,0
4638,Los Angeles,Clear,2,Thursday,22,2,0
4639,Phoenix,Clear,2,Thursday,11,1,0
4640,Phoenix,Snow,2,Monday,22,2,0
4641,Chicago,Thunderstorm,2,Saturday,8,1,0
4642,New York,Rain,1,Friday,13,1,0
4643,New York,Rain,2,Wednesday,5,1,0
4644,Chicago,Thunderstorm,2,Friday,14,1,0
4645,Chicago,Thunderstorm,1,Friday,12,1,0
4646,Chicago,Thunderstorm,3,Saturday,6,3,0
4647,New York,Thunderstorm,2,Sunday,10,2,0
4648,Phoenix,Snow,2,Thursday,9,1,0
4649,Chicago,Rain,3,Thursday,0,5,0
4650,Los Angeles,Fog,3,Thursday,6,3,0
4651,Chicago,Rain,3,Thursday,17,2,0
4652,Houston,Rain,1,Saturday,22,1,0
4653,Chicago,Clear,1,Wednesday,2,0,0
4654,New York,Thunderstorm,1,Tuesday,8,2,0
4655,Chicago,Thunderstorm,1,Monday,4,0,0
4656,Houston,Thunderstorm,4,Sunday,22,1,0
4657,Los Angeles,Clear,2,Sunday,23,3,0
4658,Phoenix,Snow,1,Thursday,12,3,0
4659,Chicago,Snow,1,Thursday,15,0,0
4660,Houston,Fog,1,Monday,15,1,0
4661,Houston,Snow,2,Thursday,11,2,0
4662,Los Angeles,Snow,3,Tuesday,17,4,0
4663,New York,Thunderstorm,3,Sunday,10,4,0
4664,Chicago,Rain,4,Friday,16,3,0
4665,Houston,Snow,1,Monday,6,0,0
4666,Los Angeles,Snow,1,Sunday,14,0,0
4667,Phoenix,Clear,1,Wednesday,5,1,0
4668,Houston,Fog,1,Sunday,5,0,0
4669,Los Angeles,Clear,4,Monday,17,1,0
4670,New York,Thunderstorm,2,Tuesday,18,1,0
4671,New York,Rain,3,Saturday,19,3,0
4672,Houston,Fog,2,Wednesday,18,0,0
4673,Houston,Clear,1,Friday,1,2,0
4674,Chicago,Snow,1,Thursday,2,2,1
4675,Los Angeles,Snow,2,Monday,13,2,0
4676,Houston,Fog,3,Wednesday,21,1,0
4677,Chicago,Snow,1,Monday,3,1,0
4678,Chicago,Clear,3,Friday,21,1,0
4679,Houston,Clear,3,Monday,16,1,0
4680,New York,Snow,2,Sunday,5,2,0
4681,Los Angeles,Snow,3,Sunday,18,3,0
4682,Los Angeles,Thunderstorm,2,Wednesday,8,3,1
4683,New York,Rain,2,Tuesday,3,0,0
4684,Houston,Fog,3,Saturday,6,3,0
4685,Los Angeles,Clear,4,Wednesday,3,3,0
4686,Houston,Fog,1,Monday,10,8,0
4687,Houston,Thunderstorm,2,Friday,21,2,0
4688,Chicago,Clear,1,Sunday,22,2,0
4689,New York,Thunderstorm,1,Thursday,1,0,0
4690,Houston,Thunderstorm,2,Thursday,9,3,0
4691,Phoenix,Snow,4,Friday,5,0,0
4692,New York,Fog,1,Monday,7,3,0
4693,Los Angeles,Fog,1,Saturday,14,2,0
4694,Chicago,Snow,1,Friday,12,4,0
4695,Los Angeles,Fog,2,Monday,21,2,0
4696,Los Angeles,Snow,1,Wednesday,1,1,0
4697,New York,Clear,1,Saturday,19,4,0
4698,Los Angeles,Thunderstorm,3,Tuesday,0,3,0
4699,Houston,Thunderstorm,1,Monday,14,1,0
4700,Los Angeles,Fog,2,Thursday,6,0,0
4701,Chicago,Rain,3,Thursday,23,2,0
4702,Chicago,Thunderstorm,1,Sunday,17,3,0
4703,Phoenix,Snow,2,Saturday,9,1,0
4704,Chicago,Rain,2,Tuesday,14,3,0
4705,Los Angeles,Rain,2,Monday,4,3,0
4706,Chicago,Thunderstorm,2,Tuesday,23,3,0
4707,New York,Thunderstorm,1,Sunday,10,0,0
4708,Chicago,Thunderstorm,3,Wednesday,7,2,0
4709,Houston,Snow,3,Tuesday,20,3,0
4710,New York,Rain,1,Wednesday,7,1,1
4711,Phoenix,Fog,1,Thursday,5,0,0
4712,Houston,Snow,1,Wednesday,14,0,0
4713,Los Angeles,Clear,1,Monday,14,3,0
4714,Los Angeles,Thunderstorm,2,Saturday,4,1,0
4715,Los Angeles,Rain,1,Saturday,12,1,0
4716,Houston,Snow,1,Monday,13,2,1
4717,Houston,Clear,3,Monday,10,2,0
4718,Houston,Snow,1,Monday,19,0,0
4719,New York,Snow,3,Friday,20,6,0
4720,New York,Fog,3,Sunday,11,1,0
4721,Los Angeles,Fog,1,Wednesday,19,1,0
4722,Chicago,Snow,3,Monday,0,1,0
4723,Los Angeles,Clear,3,Saturday,2,1,0
4724,Phoenix,Rain,1,Tuesday,7,1,0
4725,New York,Rain,1,Tuesday,22,1,0
4726,Houston,Thunderstorm,2,Friday,11,2,0
4727,New York,Thunderstorm,4,Wednesday,14,2,0
4728,Houston,Rain,2,Wednesday,22,1,0
4729,Phoenix,Snow,1,Sunday,2,1,0
4730,Phoenix,Snow,2,Wednesday,21,1,0
4731,New York,Fog,2,Saturday,7,2,0
4732,Houston,Fog,2,Saturday,23,2,0
4733,Phoenix,Thunderstorm,3,Sunday,18,4,0
4734,Los Angeles,Rain,2,Friday,19,2,0
4735,Los Angeles,Snow,3,Wednesday,5,4,0
4736,Houston,Rain,3,Wednesday,17,3,0
4737,New York,Clear,2,Monday,10,3,0
4738,Phoenix,Rain,1,Wednesday,11,5,0
4739,New York,Clear,3,Saturday,22,1,0
4740,Los Angeles,Fog,4,Monday,1,1,0
4741,Phoenix,Fog,1,Monday,4,0,0
4742,New York,Thunderstorm,2,Wednesday,3,1,0
4743,Chicago,Rain,1,Tuesday,8,3,0
4744,Houston,Rain,3,Thursday,12,1,0
4745,Houston,Clear,3,Saturday,12,3,0
4746,Chicago,Fog,1,Tuesday,14,3,0
4747,Los Angeles,Clear,3,Wednesday,1,1,0
4748,Phoenix,Fog,1,Wednesday,22,1,0
4749,Houston,Clear,3,Tuesday,12,2,0
4750,Chicago,Fog,2,Wednesday,6,1,0
4751,Chicago,Clear,1,Saturday,22,1,0
4752,Los Angeles,Fog,1,Sunday,16,4,0
4753,Los Angeles,Clear,1,Monday,7,2,0
4754,New York,Rain,2,Friday,17,0,0
4755,Houston,Thunderstorm,2,Wednesday,14,2,0
4756,New York,Clear,1,Wednesday,14,2,0
4757,Chicago,Thunderstorm,1,Tuesday,4,4,0
4758,Phoenix,Rain,1,Monday,1,2,0
4759,Phoenix,Rain,3,Tuesday,15,1,0
4760,Los Angeles,Fog,3,Sunday,4,4,0
4761,Phoenix,Thunderstorm,1,Saturday,22,1,0
4762,Phoenix,Snow,2,Tuesday,5,0,0
4763,Phoenix,Fog,1,Wednesday,11,0,0
4764,Chicago,Thunderstorm,4,Monday,4,1,0
4765,Phoenix,Clear,4,Saturday,19,3,0
4766,Phoenix,Clear,2,Wednesday,7,4,0
4767,Phoenix,Rain,4,Saturday,10,1,0
4768,New York,Snow,3,Wednesday,13,2,0
4769,Chicago,Clear,3,Wednesday,23,2,0
4770,Los Angeles,Thunderstorm,2,Wednesday,16,1,0
4771,New York,Thunderstorm,1,Friday,9,5,0
4772,Houston,Clear,1,Thursday,1,1,0
4773,Chicago,Thunderstorm,1,Monday,2,2,0
4774,Chicago,Thunderstorm,2,Sunday,12,4,0
4775,Houston,Rain,1,Friday,16,2,0
4776,Houston,Snow,1,Thursday,2,1,0
4777,Houston,Rain,2,Saturday,9,2,0
4778,Los Angeles,Snow,1,Thursday,7,3,1
4779,Phoenix,Thunderstorm,2,Thursday,3,0,0
4780,Chicago,Snow,4,Friday,12,1,0
4781,Phoenix,Thunderstorm,3,Monday,6,3,0
4782,Phoenix,Thunderstorm,2,Tuesday,6,5,0
4783,Houston,Rain,2,Thursday,15,1,0
4784,Los Angeles,Rain,2,Tuesday,4,1,0
4785,New York,Fog,1,Tuesday,16,1,0
4786,Los Angeles,Clear,3,Wednesday,9,3,0
4787,Phoenix,Fog,1,Tuesday,3,2,0
4788,Los Angeles,Fog,1,Saturday,22,1,0
4789,Houston,Snow,3,Saturday,13,3,0
4790,New York,Thunderstorm,1,Wednesday,4,0,0
4791,Houston,Thunderstorm,1,Monday,1,2,0
4792,New York,Thunderstorm,1,Sunday,13,1,0
4793,Phoenix,Clear,1,Monday,23,1,0
4794,New York,Snow,1,Saturday,17,3,0
4795,New York,Snow,1,Sunday,23,5,0
4796,New York,Thunderstorm,2,Wednesday,10,3,0
4797,Los Angeles,Fog,3,Monday,15,0,0
4798,Los Angeles,Clear,1,Sunday,17,1,0
4799,Phoenix,Fog,3,Sunday,15,3,0
4800,New York,Rain,1,Thursday,20,2,0
4801,Chicago,Snow,1,Monday,3,2,0
4802,Phoenix,Snow,1,Wednesday,0,6,0
4803,New York,Fog,2,Sunday,13,2,0
4804,New York,Clear,2,Saturday,11,1,0
4805,Los Angeles,Snow,2,Thursday,23,2,0
4806,Phoenix,Fog,3,Tuesday,9,1,0
4807,New York,Clear,2,Tuesday,18,3,0
4808,New York,Fog,2,Tuesday,3,3,0
4809,Phoenix,Clear,4,Saturday,19,1,0
4810,Chicago,Thunderstorm,1,Sunday,20,1,1
4811,Phoenix,Clear,1,Wednesday,2,3,0
4812,Phoenix,Rain,3,Tuesday,3,3,1
4813,Chicago,Thunderstorm,2,Monday,14,1,0
4814,Phoenix,Fog,1,Tuesday,10,5,0
4815,New York,Thunderstorm,1,Sunday,15,2,0
4816,Phoenix,Thunderstorm,2,Friday,3,2,0
4817,Chicago,Fog,2,Saturday,5,2,0
4818,Houston,Fog,1,Friday,7,3,0
4819,Phoenix,Rain,4,Tuesday,12,2,0
4820,Los Angeles,Fog,3,Sunday,22,3,0
4821,New York,Snow,2,Tuesday,19,0,0
4822,New York,Snow,2,Friday,3,0,0
4823,Los Angeles,Rain,3,Sunday,4,3,0
4824,Los Angeles,Clear,1,Saturday,9,4,0
4825,Phoenix,Clear,1,Saturday,4,3,1
4826,Los Angeles,Snow,2,Tuesday,11,4,0
4827,Houston,Fog,3,Saturday,0,0,0
4828,Chicago,Rain,1,Thursday,23,2,1
4829,Los Angeles,Clear,4,Sunday,9,2,0
4830,Los Angeles,Clear,2,Sunday,4,2,0
4831,Houston,Thunderstorm,1,Saturday,18,2,0
4832,New York,Snow,1,Sunday,18,3,0
4833,New York,Fog,1,Friday,19,2,0
4834,Phoenix,Rain,3,Wednesday,11,2,0
4835,Houston,Clear,4,Friday,22,1,0
4836,Chicago,Thunderstorm,2,Monday,15,3,0
4837,Chicago,Snow,4,Thursday,4,0,0
4838,Houston,Snow,3,Wednesday,16,4,1
4839,Chicago,Rain,2,Tuesday,13,0,0
4840,New York,Clear,2,Sunday,11,2,0
4841,Chicago,Rain,2,Monday,12,1,0
4842,Chicago,Rain,2,Monday,20,2,1
4843,Houston,Thunderstorm,1,Thursday,13,5,0
4844,Houston,Snow,2,Wednesday,4,2,0
4845,Chicago,Fog,1,Monday,21,1,0
4846,Los Angeles,Snow,3,Wednesday,22,0,1
4847,Houston,Snow,3,Wednesday,4,3,0
4848,Phoenix,Thunderstorm,1,Saturday,17,1,1
4849,Phoenix,Fog,1,Monday,13,0,0
4850,New York,Clear,2,Wednesday,17,2,0
4851,Chicago,Fog,2,Thursday,19,1,0
4852,Los Angeles,Clear,1,Monday,0,0,0
